Entry	Entry name	Gene names  (ordered locus )	Active site
P0AER3	GLTJ_ECOLI	b0654 JW0649	
P0CF61	INSD9_ECOLI	JW5899	
P0CF66	INSE1_ECOLI	b0298 JW5036	
P0CF71	INSE6_ECOLI	ECOK12F001	
P0CF72	INSE7_ECOLI	ECOK12F018	
P0CE54	INSH7_ECOLI	b2030 JW2014	
P0CE55	INSH8_ECOLI	b2192 JW2179	
P0CE56	INSH9_ECOLI	b2982 JW2949	
P0CF88	INSI1_ECOLI	b0256 JW0246	
P0AEW6	INGK_ECOLI	b0477 JW0466	
P0A9Z1	GLNB_ECOLI	b2553 JW2537	
P0AES2	GUDD_ECOLI	b2787 JW2758	ACT_SITE 207;  /note="Proton acceptor";  /evidence="ECO:0000269|PubMed:11513584"; ACT_SITE 339;  /note="Proton acceptor";  /evidence="ECO:0000269|PubMed:11513584"
P0CF92	INSL2_ECOLI	b0582 JW0572	
P45763	GSPL_ECOLI	b3333 JW5705	
P0AES6	GYRB_ECOLI	b3699 JW5625	ACT_SITE 42;  /note="Proton acceptor (ATPase activity)";  /evidence="ECO:0000305|PubMed:10734094, ECO:0000305|PubMed:8248233"
P0CE58	INH11_ECOLI	b3505 JW3472	
P0CE62	INH15_ECOLI	JW5928	
P24218	INTD_ECOLI	b0537 JW0525	ACT_SITE 215;  /evidence="ECO:0000255|PROSITE-ProRule:PRU01246"; ACT_SITE 242;  /evidence="ECO:0000255|PROSITE-ProRule:PRU01246"; ACT_SITE 314;  /evidence="ECO:0000255|PROSITE-ProRule:PRU01246"; ACT_SITE 317;  /evidence="ECO:0000255|PROSITE-ProRule:PRU01246"; ACT_SITE 340;  /evidence="ECO:0000255|PROSITE-ProRule:PRU01246"; ACT_SITE 349;  /note="O-(3'-phospho-DNA)-tyrosine intermediate";  /evidence="ECO:0000255|PROSITE-ProRule:PRU01246"
P0ABZ4	KDSC_ECOLI	b3198 JW3165	
P21866	KDPE_ECOLI	b0694 JW5096	
P36937	KDPF_ECOLI	b4513 JW0687	
P0AC75	KDTA_ECOLI	b3633 JW3608	ACT_SITE 60;  /note="Proton acceptor";  /evidence="ECO:0000250"
P37769	KDUD_ECOLI	b2842 JW2810	ACT_SITE 158;  /note="Proton acceptor";  /evidence="ECO:0000255|PROSITE-ProRule:PRU10001"
P60546	KGUA_ECOLI	b3648 JW3623	
Q46938	KDUI_ECOLI	b2843 JW2811	
P0A715	KDSA_ECOLI	b1215 JW1206	
P03961	KDPC_ECOLI	b0696 JW0684	
P0A754	KEFF_ECOLI	b0046 JW0045	
P45522	KEFB_ECOLI	b3350 JW3313	
P0A756	KEFG_ECOLI	b3351 JW3314	
P04951	KDSB_ECOLI	b0918 JW0901	
P75799	GSID_ECOLI	b0832 JW0816	
P0AB71	ALF_ECOLI	b2925 JW2892	ACT_SITE 110;  /note="Proton donor";  /evidence="ECO:0000269|PubMed:10080900"
P46854	AAAT_ECOLI	b3441 JW3405	
P32721	ALSA_ECOLI	b4087 JW4048	
P32720	ALSC_ECOLI	b4086 JW4047	
P32719	ALSE_ECOLI	b4085 JW4046	ACT_SITE 32;  /note="Proton acceptor";  /evidence="ECO:0000255|HAMAP-Rule:MF_02226, ECO:0000269|PubMed:18700786, ECO:0007744|PDB:3CTL"; ACT_SITE 173;  /note="Proton donor";  /evidence="ECO:0000255|HAMAP-Rule:MF_02226, ECO:0000269|PubMed:18700786, ECO:0007744|PDB:3CTL"
P32718	ALSK_ECOLI	b4084 JW5724	
P31441	ADEC_ECOLI	b3665 JW3640	
P42601	ALX_ECOLI	b3088 JW5515	
P37686	ADH2_ECOLI	b3589 JW5648	
P05050	ALKB_ECOLI	b2212 JW2200	
P42906	AGAA_ECOLI	b3135 JW5527	
P42912	AGAI_ECOLI	b3141 JW3110	ACT_SITE 86;  /note="Proton acceptor; for enolization step";  /evidence="ECO:0000250"; ACT_SITE 154;  /note="For ring-opening step";  /evidence="ECO:0000250"; ACT_SITE 156;  /note="Proton acceptor; for ring-opening step";  /evidence="ECO:0000250"; ACT_SITE 161;  /note="For ring-opening step";  /evidence="ECO:0000250"
P37127	AEGA_ECOLI	b2468 JW2452	
P24244	APPX_ECOLI	b4592 JW0961.1	
P0AE34	ARTQ_ECOLI	b0862 JW0846	
P0AB91	AROG_ECOLI	b0754 JW0737	
P00887	AROH_ECOLI	b1704 JW1694	
P0A9Y6	CSPC_ECOLI	b1823 JW1812	
P77622	DDPF_ECOLI	b1483 JW1478	
P45428	DCUD_ECOLI	b3227 JW3196	
P0AC02	BAMD_ECOLI	b2595 JW2577	
P0A972	CSPE_ECOLI	b0623 JW0618	
P06610	BTUE_ECOLI	b1710 JW1700	ACT_SITE 37;  /evidence="ECO:0000255|HAMAP-Rule:MF_02061"
P0A986	CSPI_ECOLI	b1552 JW1544	
Q46896	CAS1_ECOLI	b2755 JW2725	
P60584	CAIA_ECOLI	b0039 JW0038	
P45955	CPOB_ECOLI	b0742 JW0732	
P08369	CRED_ECOLI	b4400 JW4363	
P24251	CRL_ECOLI	b0240 JW0230	
P0ACZ8	CUSR_ECOLI	b0571 JW0560	
P77485	CUSS_ECOLI	b0570 JW5082	
P0AEC8	DCUS_ECOLI	b4125 JW4086	
P0AEB0	CYSW_ECOLI	b2423 JW2416	
P69853	DMSD_ECOLI	b1591 JW5262	
P0ABH0	FTSA_ECOLI	b0094 JW0092	
P66817	DIAA_ECOLI	b3149 JW3118	
P23840	DIND_ECOLI	b3645 JW3620	
P28303	DINF_ECOLI	b4044 JW4004	
A5A624	DINQ_ECOLI	b4613	
P0AA86	DSBE_ECOLI	b2195 JW2183	
P0AEG1	DPPC_ECOLI	b3542 JW3511	
P0A993	F16PA_ECOLI	b4232 JW4191	
P0AAI9	FABD_ECOLI	b1092 JW1078	ACT_SITE 92; ACT_SITE 201
P45544	FRLR_ECOLI	b3375 JW5698	
P0AC53	G6PD_ECOLI	b1852 JW1841	ACT_SITE 239;  /note="Proton acceptor";  /evidence="ECO:0000255|HAMAP-Rule:MF_00966"
P69922	FUCI_ECOLI	b2802 JW2773	ACT_SITE 337;  /note="Proton acceptor";  /evidence="ECO:0000269|PubMed:9367760"; ACT_SITE 361;  /note="Proton acceptor";  /evidence="ECO:0000269|PubMed:9367760"
P51020	HOA_ECOLI	b0352 JW0343	ACT_SITE 18;  /note="Proton acceptor";  /evidence="ECO:0000255|HAMAP-Rule:MF_01656"
P0ACG4	HOKC_ECOLI	b4412 JW5002	
P28905	HOLC_ECOLI	b4259 JW4216	
P75974	COHE_ECOLI	b1145 JW1131	
P56100	CYDX_ECOLI	b4515 JW0724	
P19636	EUTC_ECOLI	b2440 JW2433	
P0A6Q3	FABA_ECOLI	b0954 JW0937	ACT_SITE 71;  /evidence="ECO:0000305|PubMed:21276098"
P0ABY4	FLAW_ECOLI	b2895 JW2863	
P0ABP6	DEDA_ECOLI	b2317 JW2314	
P68646	FIXX_ECOLI	b0044 JW0043	
P0ACF4	DBHB_ECOLI	b0440 JW0430	
Q47208	FDRA_ECOLI	b0518 JW0506	
P64638	FEOC_ECOLI	b3410 JW3373	
P0ACN7	CYTR_ECOLI	b3934 JW3905	
P16701	CYST_ECOLI	b2424 JW2417	
P42628	DLST_ECOLI	b3110 JW5519	
P0AEE8	DMA_ECOLI	b3387 JW3350	
P0A6P1	EFTS_ECOLI	b0170 JW0165	
P50465	END8_ECOLI	b0714 JW0704	ACT_SITE 2;  /note="Schiff-base intermediate with DNA"; ACT_SITE 3;  /note="Proton donor";  /evidence="ECO:0000305"; ACT_SITE 53;  /note="Proton donor; for beta-elimination activity";  /evidence="ECO:0000305"; ACT_SITE 253;  /note="Proton donor; for delta-elimination activity";  /evidence="ECO:0000305"
P77488	DXS_ECOLI	b0420 JW0410	
P31120	GLMM_ECOLI	b3176 JW3143	ACT_SITE 102;  /note="Phosphoserine intermediate";  /evidence="ECO:0000269|PubMed:10671448"
P71301	ECPR_ECOLI	b0294 JW5031	
P0ACC3	ERPA_ECOLI	b0156 JW0152	
P0AEJ8	EUTN_ECOLI	b2456 JW2440	
P76555	EUTQ_ECOLI	b2460 JW2444	
P0AEK4	FABI_ECOLI	b1288 JW1281	ACT_SITE 146;  /note="Proton acceptor";  /evidence="ECO:0000250"; ACT_SITE 156;  /note="Proton acceptor";  /evidence="ECO:0000250"
P15028	FECB_ECOLI	b4290 JW4250	
P0AAJ5	FDOH_ECOLI	b3893 JW3864	
P11553	FUCK_ECOLI	b2803 JW2774	
P11663	FUME_ECOLI	b2929 JW2896	
P37180	HYBB_ECOLI	b2995 JW5494	
P0AC96	GNTU_ECOLI	b4476 JW5686	
P0A6F5	CH60_ECOLI	b4143 JW4103	
P76251	DMLA_ECOLI	b1800 JW1789	
P76250	DMLR_ECOLI	b1799 JW1788	
P0AC13	DHPS_ECOLI	b3177 JW3144	
P0ABF6	CDD_ECOLI	b2143 JW2131	ACT_SITE 104;  /note="Proton donor";  /evidence="ECO:0000305|PubMed:8289286, ECO:0000305|PubMed:8634261, ECO:0000305|PubMed:9125497"
P77390	CITC_ECOLI	b0618 JW0610	
P0A9I1	CITE_ECOLI	b0616 JW0608	
P76175	CLCB_ECOLI	b1592 JW5263	
P64467	CNU_ECOLI	b1625 JW1617	
P36837	DTPB_ECOLI	b3496 JW3463	
P00816	CYNS_ECOLI	b0340 JW0331	ACT_SITE 96; ACT_SITE 99; ACT_SITE 122
P75856	ELFD_ECOLI	b0939 JW0922	
P0A8N7	EPMA_ECOLI	b4155 JW4116	
P68644	FIXC_ECOLI	b0043 JW0042	
P75933	FLGA_ECOLI	b1072 JW1059	
P45523	FKBA_ECOLI	b3347 JW3309	
P52627	FLIZ_ECOLI	b1921 JW1906	
Q47129	FEAR_ECOLI	b1384 JW1379	
P24183	FDNG_ECOLI	b1474 JW1470	
P10384	FADL_ECOLI	b2344 JW2341	
P10121	FTSY_ECOLI	b3464 JW3429	
P0AC23	FOCA_ECOLI	b0904 JW0887	
P0A9E5	FNR_ECOLI	b1334 JW1328	
P0C8J6	GATY_ECOLI	b2096 JW5343	ACT_SITE 82;  /note="Proton donor";  /evidence="ECO:0000250"
P0AER0	GLPF_ECOLI	b3927 JW3898	
P09391	GLPG_ECOLI	b3424 JW5687	ACT_SITE 201;  /note="Nucleophile";  /evidence="ECO:0000305|PubMed:17051161, ECO:0000305|PubMed:17099694, ECO:0000305|PubMed:17190827, ECO:0000305|PubMed:17277078"; ACT_SITE 254;  /evidence="ECO:0000305|PubMed:17051161, ECO:0000305|PubMed:17099694, ECO:0000305|PubMed:17190827, ECO:0000305|PubMed:17277078"
P46481	AAEB_ECOLI	b3240 JW3209	
P0AE24	ARAE_ECOLI	b2841 JW2809	
P02924	ARAF_ECOLI	b1901 JW1889	
P0A6C5	ARGA_ECOLI	b2818 JW2786	
P05052	APPY_ECOLI	b0564 JW0553	
P77610	ANSP_ECOLI	b1453 JW5234	
P0AB93	ARSB_ECOLI	b3502 JW3469	
P76472	ARND_ECOLI	b2256 JW2250	
P0A6J8	DDLA_ECOLI	b0381 JW0372	
P0AEF4	DPIA_ECOLI	b0620 JW0612	
P0A6N4	EFP_ECOLI	b4147 JW4107	
P0ABU5	ELBB_ECOLI	b3209 JW3176	ACT_SITE 135;  /note="Nucleophile";  /evidence="ECO:0000250|UniProtKB:P31658"
P0ABV2	EXBD_ECOLI	b3005 JW2973	
P0ACL2	EXUR_ECOLI	b3094 JW3065	
P0CB39	EPTC_ECOLI	b3955 JW3927	
P0AAI5	FABF_ECOLI	b1095 JW1081	ACT_SITE 164;  /evidence="ECO:0000269|PubMed:10037680, ECO:0000305|PubMed:9482715"
P15070	FLIN_ECOLI	b1946 JW1930	
P0AEK7	FDNI_ECOLI	b1476 JW1472	
P0ADH7	FIME_ECOLI	b4313 JW4276	ACT_SITE 41;  /evidence="ECO:0000255|PROSITE-ProRule:PRU01246"; ACT_SITE 66;  /evidence="ECO:0000255|PROSITE-ProRule:PRU01246"; ACT_SITE 136;  /evidence="ECO:0000255|PROSITE-ProRule:PRU01246"; ACT_SITE 139;  /evidence="ECO:0000255|PROSITE-ProRule:PRU01246"; ACT_SITE 162;  /evidence="ECO:0000255|PROSITE-ProRule:PRU01246"; ACT_SITE 171;  /note="O-(3'-phospho-DNA)-tyrosine intermediate";  /evidence="ECO:0000255|PROSITE-ProRule:PRU01246"
P46859	GNTK_ECOLI	b3437 JW3400	
P75797	GSIB_ECOLI	b0830 JW5111	
P0A8R9	HDFR_ECOLI	b4480 JW5607	
P0A6J1	CYSC_ECOLI	b2750 JW2720	ACT_SITE 109;  /note="Phosphoserine intermediate";  /evidence="ECO:0000269|PubMed:1332767"
P52612	FLII_ECOLI	b1941 JW1925	
P15029	FECD_ECOLI	b4288 JW4248	
P23484	FECI_ECOLI	b4293 JW4253	
P24186	FOLD_ECOLI	b0529 JW0518	
P33195	GCSP_ECOLI	b2903 JW2871	
P0AFP6	GCH1L_ECOLI	b0710 JW0700	
P0AC92	GNSA_ECOLI	b4517 JW0976	
P28721	GLTF_ECOLI	b3214 JW3181	
P0CF53	INSD1_ECOLI	b0361 JW0352	
P0CF54	INSD2_ECOLI	b1402 JW1397	
P0CF59	INSD7_ECOLI	ECOK12F020	
P0CF67	INSE2_ECOLI	b0373 JW5050	
P0CF68	INSE3_ECOLI	b0540 JW5074	
P0CF69	INSE4_ECOLI	b1027 JW5144	
P0CF70	INSE5_ECOLI	b2088 JW5341	
P76641	GUAD_ECOLI	b2883 JW5466	
P30128	GREB_ECOLI	b3406 JW3369	
P0CE64	INH17_ECOLI	JW5936	
A0A385XJE6	INH21_ECOLI	b4711	
P23893	GSA_ECOLI	b0154 JW0150	
P15081	GUTM_ECOLI	b2706 JW2675	
P75981	JAYE_ECOLI	b1152 JW5170	
P76056	INTR_ECOLI	b1345 JW1339	ACT_SITE 231;  /evidence="ECO:0000255|PROSITE-ProRule:PRU01246"; ACT_SITE 266;  /evidence="ECO:0000255|PROSITE-ProRule:PRU01246"; ACT_SITE 358;  /evidence="ECO:0000255|PROSITE-ProRule:PRU01246"; ACT_SITE 381;  /evidence="ECO:0000255|PROSITE-ProRule:PRU01246"; ACT_SITE 391;  /note="O-(3'-phospho-DNA)-tyrosine intermediate";  /evidence="ECO:0000255|PROSITE-ProRule:PRU01246"
P06715	GSHR_ECOLI	b3500 JW3467	ACT_SITE 439;  /note="Proton acceptor"
P41443	GSPH_ECOLI	b3329 JW3291	
P0AEW9	K1PF_ECOLI	b2168 JW2155	ACT_SITE 255;  /note="Proton acceptor";  /evidence="ECO:0000250|UniProtKB:P0A9J6"
P0ABE5	C561_ECOLI	b1418 JW5224	
P0A6F9	CH10_ECOLI	b4142 JW4102	
P0AE67	CHEY_ECOLI	b1882 JW1871	
P0ABG1	CDSA_ECOLI	b0175 JW5810	
P25736	END1_ECOLI	b2945 JW2912	
P0A9D4	CYSE_ECOLI	b3607 JW3582	
P0AAB6	GALF_ECOLI	b2042 JW2027	
P0A9A6	FTSZ_ECOLI	b0095 JW0093	
P0A9S1	FUCO_ECOLI	b2799 JW2770	
P11551	FUCP_ECOLI	b2801 JW2772	
P0ACK8	FUCR_ECOLI	b2805 JW2776	
P0A9C3	GALM_ECOLI	b0756 JW0739	ACT_SITE 175;  /note="Proton donor";  /evidence="ECO:0000255|PROSITE-ProRule:PRU10126"; ACT_SITE 309;  /note="Proton acceptor";  /evidence="ECO:0000250"
P0AEN1	FRE_ECOLI	b3844 JW3820	
P0AEP1	GALP_ECOLI	b2943 JW2910	
P03024	GALR_ECOLI	b2837 JW2805	
P0AC33	FUMA_ECOLI	b1612 JW1604	
P14407	FUMB_ECOLI	b4122 JW4083	
P25748	GALS_ECOLI	b2151 JW2138	
P05042	FUMC_ECOLI	b1611 JW1603	ACT_SITE 188;  /note="Proton donor/acceptor";  /evidence="ECO:0000255|HAMAP-Rule:MF_00743, ECO:0000269|PubMed:9098893"; ACT_SITE 318;  /evidence="ECO:0000255|HAMAP-Rule:MF_00743"
P0AB87	FUCA_ECOLI	b2800 JW2771	ACT_SITE 73;  /note="Proton donor/acceptor";  /evidence="ECO:0000269|PubMed:10821675, ECO:0000269|PubMed:11054289"
P25526	GABD_ECOLI	b2661 JW2636	ACT_SITE 255;  /note="Proton acceptor";  /evidence="ECO:0000305|PubMed:20174634"; ACT_SITE 289;  /note="Nucleophile";  /evidence="ECO:0000305|PubMed:20174634"
P0A9A9	FUR_ECOLI	b0683 JW0669	
P25437	FRMA_ECOLI	b0356 JW0347	
P0A9B2	G3P1_ECOLI	b1779 JW1768	ACT_SITE 150;  /note="Nucleophile";  /evidence="ECO:0000305|PubMed:10978154"
P63235	GADC_ECOLI	b1492 JW1487	
P06136	FTSQ_ECOLI	b0093 JW0091	
P63204	GADE_ECOLI	b3512 JW3480	
P0AAP3	FRMR_ECOLI	b0357 JW0348	
P63201	GADW_ECOLI	b3515 JW3483	
P37639	GADX_ECOLI	b3516 JW3484	
P0ACB0	DNAB_ECOLI	b4052 JW4012	
Q46857	DKGA_ECOLI	b3012 JW5499	ACT_SITE 51;  /note="Proton donor";  /evidence="ECO:0000250"
P0ABT2	DPS_ECOLI	b0812 JW0797	
P08555	DSDX_ECOLI	b2365 JW2362	
P0A6E6	ATPE_ECOLI	b3731 JW3709	
P75989	BLUR_ECOLI	b1162 JW1149	
P13000	BIOD1_ECOLI	b0778 JW0761	ACT_SITE 38;  /evidence="ECO:0000255|HAMAP-Rule:MF_00336, ECO:0000305|PubMed:9125495"
Q47083	CBL_ECOLI	b1987 JW1966	
P0A9P6	DEAD_ECOLI	b3162 JW5531	
P75925	C56I_ECOLI	b1057 JW1044	
P0AEA2	CSGG_ECOLI	b1037 JW1020	
P23845	CYSN_ECOLI	b2751 JW2721	
P0ABF4	EUTM_ECOLI	b2457 JW2441	
P63746	EUTS_ECOLI	b2462 JW2446	
P36547	EUTR_ECOLI	b2437 JW2430	
P65643	EUTT_ECOLI	b2459 JW2443	
P09030	EX3_ECOLI	b1749 JW1738	ACT_SITE 109;  /evidence="ECO:0000250"; ACT_SITE 151;  /note="Proton donor/acceptor";  /evidence="ECO:0000250"
P75717	EXOD_ECOLI	b0539 JW0526	
P15031	FECE_ECOLI	b4287 JW4247	
P80668	FEAB_ECOLI	b1385 JW1380	ACT_SITE 272;  /evidence="ECO:0000250"; ACT_SITE 306;  /evidence="ECO:0000250"
P32055	FCL_ECOLI	b2052 JW2037	ACT_SITE 136;  /note="Proton donor/acceptor";  /evidence="ECO:0000255|HAMAP-Rule:MF_00956, ECO:0000269|PubMed:11021971"
P21151	FADA_ECOLI	b3845 JW5578	ACT_SITE 91;  /note="Acyl-thioester intermediate";  /evidence="ECO:0000250"; ACT_SITE 343;  /note="Proton acceptor";  /evidence="ECO:0000250"; ACT_SITE 373;  /note="Proton acceptor";  /evidence="ECO:0000250"
P0AC30	FTSX_ECOLI	b3462 JW3427	
P17169	GLMS_ECOLI	b3729 JW3707	ACT_SITE 2;  /note="Nucleophile; for GATase activity";  /evidence="ECO:0000250"; ACT_SITE 604;  /note="For Fru-6P isomerization activity"
P0A9D2	GSTA_ECOLI	b1635 JW1627	
P0CE63	INH16_ECOLI	JW5935	
P37651	GUN_ECOLI	b3531 JW3499	ACT_SITE 55;  /note="Proton donor";  /evidence="ECO:0000250"; ACT_SITE 116;  /note="Nucleophile";  /evidence="ECO:0000255|PROSITE-ProRule:PRU10058"
Q46915	GUDX_ECOLI	b2788 JW2759	ACT_SITE 206;  /note="Proton acceptor";  /evidence="ECO:0000255"; ACT_SITE 338;  /note="Proton acceptor";  /evidence="ECO:0000255"
P37326	INTS_ECOLI	b2349 JW2345	ACT_SITE 234;  /evidence="ECO:0000255|PROSITE-ProRule:PRU01246"; ACT_SITE 261;  /evidence="ECO:0000255|PROSITE-ProRule:PRU01246"; ACT_SITE 324;  /evidence="ECO:0000255|PROSITE-ProRule:PRU01246"; ACT_SITE 327;  /evidence="ECO:0000255|PROSITE-ProRule:PRU01246"; ACT_SITE 350;  /evidence="ECO:0000255|PROSITE-ProRule:PRU01246"; ACT_SITE 360;  /note="O-(3'-phospho-DNA)-tyrosine intermediate";  /evidence="ECO:0000255|PROSITE-ProRule:PRU01246"
P04079	GUAA_ECOLI	b2507 JW2491	ACT_SITE 86;  /note="Nucleophile"; ACT_SITE 181; ACT_SITE 183
P25552	GPPA_ECOLI	b3779 JW5603	
P09126	HEM4_ECOLI	b3804 JW3776	
P21179	CATE_ECOLI	b1732 JW1721	ACT_SITE 128;  /evidence="ECO:0000255|PROSITE-ProRule:PRU10013"; ACT_SITE 201;  /evidence="ECO:0000255|PROSITE-ProRule:PRU10013"
P63264	CBPM_ECOLI	b0999 JW0984	
P0ABN9	DCUB_ECOLI	b4123 JW4084	
P0A6F1	CARA_ECOLI	b0032 JW0030	ACT_SITE 269;  /note="Nucleophile";  /evidence="ECO:0000250"; ACT_SITE 353;  /evidence="ECO:0000250"; ACT_SITE 355;  /evidence="ECO:0000250"
P17410	CHBR_ECOLI	b1735 JW1724	
P17411	CHBF_ECOLI	b1734 JW1723	ACT_SITE 258;  /note="Proton acceptor";  /evidence="ECO:0000250"
P0AE95	CSGE_ECOLI	b1039 JW1022	
P17583	CYNX_ECOLI	b0341 JW0332	
P29680	DCUP_ECOLI	b3997 JW3961	
P04949	FLIC_ECOLI	b1923 JW1908	
P0A8J2	DNAT_ECOLI	b4362 JW4326	
P15723	DGTP_ECOLI	b0160 JW0156	
P69910	DCEB_ECOLI	b1493 JW1488	
P0A6C1	END4_ECOLI	b2159 JW2146	
P75857	ELFC_ECOLI	b0940 JW0923	
P45756	GSPA_ECOLI	b3323 JW3285	
P03825	GSPB_ECOLI	b3322 JW3284	
P45757	GSPC_ECOLI	b3324 JW3286	
P0A6R0	FABH_ECOLI	b1091 JW1077	ACT_SITE 112;  /evidence="ECO:0000305|PubMed:10593943, ECO:0000305|PubMed:10673437, ECO:0000305|PubMed:11243824"; ACT_SITE 244;  /evidence="ECO:0000305|PubMed:10593943, ECO:0000305|PubMed:10673437, ECO:0000305|PubMed:11243824"; ACT_SITE 274;  /evidence="ECO:0000305|PubMed:10593943, ECO:0000305|PubMed:10673437, ECO:0000305|PubMed:11243824"
P08190	FIMG_ECOLI	b4319 JW4282	
P0AEM6	FLIA_ECOLI	b1922 JW1907	
P13024	FDHE_ECOLI	b3891 JW3862	
P32177	FDHD_ECOLI	b3895 JW3866	ACT_SITE 121;  /note="Cysteine persulfide intermediate";  /evidence="ECO:0000255|HAMAP-Rule:MF_00187, ECO:0000269|PubMed:22194618"
P26608	FLIS_ECOLI	b1925 JW1910	
P28861	FENR_ECOLI	b3924 JW3895	
P04128	FIMA1_ECOLI	b4314 JW4277	
P21345	GLTP_ECOLI	b4077 JW4038	
P77454	GLSA1_ECOLI	b0485 JW0474	
P30126	LEUD_ECOLI	b0071 JW0070	
P0AD89	LPTN_ECOLI	b3707 JW3685	
P0A9M0	LON_ECOLI	b0439 JW0429	ACT_SITE 679; ACT_SITE 722;  /evidence="ECO:0000255|HAMAP-Rule:MF_01973, ECO:0000269|PubMed:14665623"
P60720	LIPB_ECOLI	b0630 JW5089	ACT_SITE 169;  /note="Acyl-thioester intermediate"
P08201	NIRB_ECOLI	b3365 JW3328	
P0AF01	MODB_ECOLI	b0764 JW0747	
P0A734	MINE_ECOLI	b1174 JW1163	
P0AF10	MTLR_ECOLI	b3601 JW3575	
P60293	MUKF_ECOLI	b0922 JW0905	
P0A744	MSRA_ECOLI	b4219 JW4178	ACT_SITE 52;  /note="Cysteine sulfenic acid (-SOH) intermediate";  /evidence="ECO:0000269|PubMed:10964927"
P33594	NIKE_ECOLI	b3480 JW3445	
P0A8G6	NQOR_ECOLI	b1004 JW0989	
P28903	NRDD_ECOLI	b4238 JW4197	
P08371	PPDB_ECOLI	b2825 JW5451	
P08372	PPDC_ECOLI	b2823 JW2791	
P27298	OPDA_ECOLI	b3498 JW3465	ACT_SITE 470;  /evidence="ECO:0000255|PROSITE-ProRule:PRU10095"
P37057	OGRK_ECOLI	b2082 JW2067	
P18133	PNCB_ECOLI	b0931 JW0914	
P76611	PINH_ECOLI	b2648 JW5423	
P43671	PQIB_ECOLI	b0951 JW0934	
P07013	PRIB_ECOLI	b4201 JW4159	
P12998	BIOF_ECOLI	b0776 JW0759	
P03004	DNAA_ECOLI	b3702 JW3679	
P0AEW4	CPDA_ECOLI	b3032 JW3000	
P0AAK4	HYDN_ECOLI	b2713 JW2683	
P0A6B7	ISCS_ECOLI	b2530 JW2514	ACT_SITE 328;  /note="Cysteine persulfide intermediate";  /evidence="ECO:0000255|HAMAP-Rule:MF_00331, ECO:0000269|PubMed:12860127, ECO:0000269|PubMed:8663056"
P03023	LACI_ECOLI	b0345 JW0336	
P76114	MCBR_ECOLI	b1450 JW1445	
P28635	METQ_ECOLI	b0197 JW0193	
P31547	METI_ECOLI	b0198 JW0194	
P0C0S1	MSCS_ECOLI	b2924 JW2891	
P76270	MSRC_ECOLI	b1832 JW1821	
P24202	MRR_ECOLI	b4351 JW4314	
P76082	PAAF_ECOLI	b1393 JW1388	
P77467	PAAG_ECOLI	b1394 JW1389	
P76083	PAAH_ECOLI	b1395 JW1390	
P76084	PAAI_ECOLI	b1396 JW1391	
P0C7L2	PAAJ_ECOLI	b1397 JW1392	ACT_SITE 90;  /note="Acyl-thioester intermediate";  /evidence="ECO:0000250"; ACT_SITE 357;  /note="Proton acceptor";  /evidence="ECO:0000255|PROSITE-ProRule:PRU10020"; ACT_SITE 387;  /note="Proton acceptor";  /evidence="ECO:0000255|PROSITE-ProRule:PRU10020"
P76085	PAAK_ECOLI	b1398 JW5218	
P28305	PABC_ECOLI	b1096 JW1082	
P76242	NIMT_ECOLI	b1791 JW1780	
P31061	NOHA_ECOLI	b1548 JW1541	
P0A9I8	NIRD_ECOLI	b3366 JW3329	
P0AFH6	OPPC_ECOLI	b1245 JW1237	
P76045	OMPG_ECOLI	b1319 JW1312	
P75920	OPGC_ECOLI	b1047 JW1034	
P0A780	NUSB_ECOLI	b0416 JW0406	
Q6BF16	DGOA_ECOLI	b4477 JW5628	ACT_SITE 37;  /note="Proton donor/acceptor";  /evidence="ECO:0000305|PubMed:17981470"; ACT_SITE 126;  /note="Schiff-base intermediate with substrate";  /evidence="ECO:0000269|PubMed:17981470"
P33013	DACD_ECOLI	b2010 JW5329	ACT_SITE 63;  /note="Acyl-ester intermediate";  /evidence="ECO:0000250"; ACT_SITE 66;  /note="Proton acceptor";  /evidence="ECO:0000250"; ACT_SITE 129;  /evidence="ECO:0000250"
P18775	DMSA_ECOLI	b0894 JW5118	
P69908	DCEA_ECOLI	b3517 JW3485	
P52101	GLRK_ECOLI	b2556 JW5407	
P0A9C0	GLPA_ECOLI	b2241 JW2235	
P0AEQ6	GLNP_ECOLI	b0810 JW0795	
P0AET8	HDHA_ECOLI	b1619 JW1611	ACT_SITE 159;  /note="Proton acceptor";  /evidence="ECO:0000305|PubMed:8672472, ECO:0000305|PubMed:9722677"
P06983	HEM3_ECOLI	b3805 JW5932	
P30178	HCXB_ECOLI	b0801 JW0786	
P67910	HLDD_ECOLI	b3619 JW3594	ACT_SITE 140;  /note="Proton acceptor";  /evidence="ECO:0000269|PubMed:17316025"; ACT_SITE 178;  /note="Proton acceptor";  /evidence="ECO:0000269|PubMed:17316025"
P64634	HOFN_ECOLI	b3394 JW3357	
P00935	METB_ECOLI	b3939 JW3910	
P06721	METC_ECOLI	b3008 JW2975	
P23200	MGLC_ECOLI	b2148 JW2135	
P0AEZ9	MOAB_ECOLI	b0782 JW0765	
Q46865	MQSR_ECOLI	b3022 JW2990	
P31678	OTSB_ECOLI	b1897 JW1886	ACT_SITE 20;  /note="Nucleophile";  /evidence="ECO:0000250"
P22188	MURE_ECOLI	b0085 JW0083	
